timestamp,dpid,priority,in_port,eth_src,eth_dst,packet_count,byte_count,duration_sec
2026-04-20 17:43:28,0000000000000002,0,ANY,ANY,ANY,52,3508,2210
2026-04-20 17:43:38,0000000000000002,0,ANY,ANY,ANY,52,3508,2220
2026-04-20 17:43:48,0000000000000002,0,ANY,ANY,ANY,52,3508,2230
2026-04-20 17:43:58,0000000000000002,0,ANY,ANY,ANY,56,4228,2240
2026-04-20 17:44:08,0000000000000002,0,ANY,ANY,ANY,57,4408,2251
2026-04-20 17:44:18,0000000000000002,0,ANY,ANY,ANY,57,4408,2261
2026-04-20 17:44:28,0000000000000002,0,ANY,ANY,ANY,58,4588,2271
2026-04-20 17:44:38,0000000000000002,0,ANY,ANY,ANY,58,4588,2281
2026-04-20 17:44:48,0000000000000002,0,ANY,ANY,ANY,58,4588,2291
2026-04-20 17:44:58,0000000000000002,0,ANY,ANY,ANY,59,4768,2301
2026-04-20 17:45:08,0000000000000002,0,ANY,ANY,ANY,59,4768,2311
2026-04-20 17:45:18,0000000000000002,0,ANY,ANY,ANY,59,4768,2321
2026-04-20 17:45:28,0000000000000002,0,ANY,ANY,ANY,59,4768,2331
2026-04-20 17:45:38,0000000000000002,0,ANY,ANY,ANY,59,4768,2341
2026-04-20 17:45:48,0000000000000002,0,ANY,ANY,ANY,59,4768,2351
2026-04-20 17:45:58,0000000000000002,0,ANY,ANY,ANY,60,4948,2361
2026-04-20 17:46:08,0000000000000002,0,ANY,ANY,ANY,60,4948,2371
2026-04-20 17:46:18,0000000000000002,0,ANY,ANY,ANY,60,4948,2381
2026-04-20 17:46:28,0000000000000002,0,ANY,ANY,ANY,60,4948,2391
2026-04-20 17:46:38,0000000000000002,0,ANY,ANY,ANY,60,4948,2401
2026-04-20 17:46:48,0000000000000002,0,ANY,ANY,ANY,60,4948,2411
2026-04-20 17:46:58,0000000000000002,0,ANY,ANY,ANY,60,4948,2421
2026-04-20 17:47:08,0000000000000002,0,ANY,ANY,ANY,60,4948,2431
2026-04-20 17:47:18,0000000000000002,0,ANY,ANY,ANY,60,4948,2441
2026-04-20 17:47:28,0000000000000002,0,ANY,ANY,ANY,60,4948,2451
2026-04-20 17:47:38,0000000000000002,0,ANY,ANY,ANY,60,4948,2461
2026-04-20 17:47:48,0000000000000002,0,ANY,ANY,ANY,60,4948,2471
2026-04-20 17:47:58,0000000000000002,0,ANY,ANY,ANY,60,4948,2481
2026-04-20 17:48:08,0000000000000002,0,ANY,ANY,ANY,61,5128,2491
2026-04-20 17:48:18,0000000000000002,0,ANY,ANY,ANY,61,5128,2501
2026-04-20 17:48:28,0000000000000002,0,ANY,ANY,ANY,61,5128,2511
2026-04-20 17:48:38,0000000000000002,0,ANY,ANY,ANY,61,5128,2521
2026-04-20 17:48:48,0000000000000002,0,ANY,ANY,ANY,61,5128,2531
2026-04-20 17:48:58,0000000000000002,0,ANY,ANY,ANY,61,5128,2541
2026-04-20 17:49:08,0000000000000002,0,ANY,ANY,ANY,61,5128,2551
2026-04-20 17:49:18,0000000000000002,0,ANY,ANY,ANY,61,5128,2561
2026-04-20 17:49:28,0000000000000002,0,ANY,ANY,ANY,61,5128,2571
2026-04-20 17:49:38,0000000000000002,0,ANY,ANY,ANY,61,5128,2581
2026-04-20 17:49:48,0000000000000002,0,ANY,ANY,ANY,61,5128,2591
2026-04-20 17:49:58,0000000000000002,0,ANY,ANY,ANY,61,5128,2601
2026-04-20 17:50:08,0000000000000002,0,ANY,ANY,ANY,61,5128,2611
2026-04-20 17:50:18,0000000000000002,0,ANY,ANY,ANY,61,5128,2621
2026-04-20 17:50:28,0000000000000002,0,ANY,ANY,ANY,61,5128,2631
2026-04-20 17:50:38,0000000000000002,0,ANY,ANY,ANY,61,5128,2641
2026-04-20 17:50:48,0000000000000002,0,ANY,ANY,ANY,61,5128,2651
2026-04-20 17:50:58,0000000000000002,0,ANY,ANY,ANY,61,5128,2661
2026-04-20 17:51:08,0000000000000002,0,ANY,ANY,ANY,61,5128,2671
2026-04-20 17:51:18,0000000000000002,0,ANY,ANY,ANY,61,5128,2681
2026-04-20 17:51:28,0000000000000002,0,ANY,ANY,ANY,61,5128,2691
2026-04-20 17:51:38,0000000000000002,0,ANY,ANY,ANY,61,5128,2701
2026-04-20 17:51:48,0000000000000002,0,ANY,ANY,ANY,61,5128,2711
2026-04-20 17:51:58,0000000000000002,0,ANY,ANY,ANY,61,5128,2721
2026-04-20 17:52:08,0000000000000002,0,ANY,ANY,ANY,61,5128,2731
2026-04-20 17:52:18,0000000000000002,0,ANY,ANY,ANY,61,5128,2741
2026-04-20 17:52:28,0000000000000002,0,ANY,ANY,ANY,62,5308,2751
2026-04-20 17:52:38,0000000000000002,0,ANY,ANY,ANY,62,5308,2761
2026-04-20 17:52:48,0000000000000002,0,ANY,ANY,ANY,62,5308,2771
2026-04-20 17:52:58,0000000000000002,0,ANY,ANY,ANY,62,5308,2781
2026-04-20 17:53:08,0000000000000002,0,ANY,ANY,ANY,62,5308,2791
2026-04-20 17:53:18,0000000000000002,0,ANY,ANY,ANY,62,5308,2801
2026-04-20 17:53:28,0000000000000002,0,ANY,ANY,ANY,62,5308,2811
2026-04-20 17:53:38,0000000000000002,0,ANY,ANY,ANY,62,5308,2821
2026-04-20 17:53:48,0000000000000002,0,ANY,ANY,ANY,62,5308,2831
2026-04-20 17:53:58,0000000000000002,0,ANY,ANY,ANY,62,5308,2841
2026-04-20 17:54:08,0000000000000002,0,ANY,ANY,ANY,62,5308,2851
2026-04-20 17:54:18,0000000000000002,0,ANY,ANY,ANY,62,5308,2861
2026-04-20 17:54:28,0000000000000002,0,ANY,ANY,ANY,62,5308,2871
2026-04-20 17:54:38,0000000000000002,0,ANY,ANY,ANY,62,5308,2881
2026-04-20 17:54:48,0000000000000002,0,ANY,ANY,ANY,62,5308,2891
2026-04-20 17:54:58,0000000000000002,0,ANY,ANY,ANY,62,5308,2901
2026-04-20 17:55:08,0000000000000002,0,ANY,ANY,ANY,62,5308,2911
2026-04-20 17:55:18,0000000000000002,0,ANY,ANY,ANY,62,5308,2921
2026-04-20 17:55:28,0000000000000002,0,ANY,ANY,ANY,62,5308,2931
2026-04-20 19:37:02,0000000000000002,0,ANY,ANY,ANY,24,1400,9
2026-04-20 19:37:02,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:02,5,434,8
2026-04-20 19:37:02,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:04,4,336,8
2026-04-20 19:37:02,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:02,5,434,8
2026-04-20 19:37:02,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:05,4,336,8
2026-04-20 19:37:02,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:03,5,434,8
2026-04-20 19:37:02,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:04,4,336,8
2026-04-20 19:37:02,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:03,5,434,8
2026-04-20 19:37:02,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:05,4,336,8
2026-04-20 19:37:02,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,4,336,8
2026-04-20 19:37:02,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,3,238,8
2026-04-20 19:37:02,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:04,5,434,8
2026-04-20 19:37:02,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:05,4,336,8
2026-04-20 19:37:02,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:05,4,336,8
2026-04-20 19:37:02,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:01,3,238,8
2026-04-20 19:37:12,0000000000000002,0,ANY,ANY,ANY,24,1400,19
2026-04-20 19:37:12,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:02,7,630,18
2026-04-20 19:37:12,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:04,6,532,18
2026-04-20 19:37:12,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:02,7,630,18
2026-04-20 19:37:12,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:05,6,532,18
2026-04-20 19:37:12,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:03,7,630,18
2026-04-20 19:37:12,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:04,6,532,18
2026-04-20 19:37:12,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:03,7,630,18
2026-04-20 19:37:12,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:05,6,532,18
2026-04-20 19:37:12,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,6,532,18
2026-04-20 19:37:12,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,5,434,18
2026-04-20 19:37:12,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:04,7,630,18
2026-04-20 19:37:12,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:05,6,532,18
2026-04-20 19:37:12,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:05,6,532,18
2026-04-20 19:37:12,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:01,5,434,18
2026-04-20 19:37:22,0000000000000002,0,ANY,ANY,ANY,24,1400,29
2026-04-20 19:37:22,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:02,7,630,28
2026-04-20 19:37:22,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:04,6,532,28
2026-04-20 19:37:22,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:02,7,630,28
2026-04-20 19:37:22,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:05,6,532,28
2026-04-20 19:37:22,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:03,7,630,28
2026-04-20 19:37:22,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:04,6,532,28
2026-04-20 19:37:22,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:03,7,630,28
2026-04-20 19:37:22,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:05,6,532,28
2026-04-20 19:37:22,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,6,532,28
2026-04-20 19:37:22,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,5,434,28
2026-04-20 19:37:22,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:04,7,630,28
2026-04-20 19:37:22,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:05,6,532,28
2026-04-20 19:37:22,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:05,6,532,28
2026-04-20 19:37:22,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:01,5,434,28
2026-04-20 19:37:32,0000000000000002,0,ANY,ANY,ANY,24,1400,39
2026-04-20 19:37:32,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:02,7,630,38
2026-04-20 19:37:32,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:04,6,532,38
2026-04-20 19:37:32,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:02,7,630,38
2026-04-20 19:37:32,0000000000000002,1,1,00:00:00:00:00:02,00:00:00:00:00:05,6,532,38
2026-04-20 19:37:32,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:03,7,630,38
2026-04-20 19:37:32,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:04,6,532,38
2026-04-20 19:37:32,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:03,7,630,38
2026-04-20 19:37:32,0000000000000002,1,1,00:00:00:00:00:03,00:00:00:00:00:05,6,532,38
2026-04-20 19:37:32,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,6,532,38
2026-04-20 19:37:32,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,5,434,38
2026-04-20 19:37:32,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:04,7,630,38
2026-04-20 19:37:32,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:05,6,532,38
2026-04-20 19:37:32,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:05,6,532,38
2026-04-20 19:37:32,0000000000000002,1,3,00:00:00:00:00:05,00:00:00:00:00:01,5,434,38
2026-04-20 19:37:42,0000000000000002,0,ANY,ANY,ANY,24,1400,49
2026-04-20 19:37:52,0000000000000002,0,ANY,ANY,ANY,24,1400,59
2026-04-20 19:38:02,0000000000000002,0,ANY,ANY,ANY,24,1400,69
2026-04-20 19:38:12,0000000000000002,0,ANY,ANY,ANY,24,1400,79
2026-04-20 19:38:22,0000000000000002,0,ANY,ANY,ANY,24,1400,89
2026-04-20 19:38:32,0000000000000002,0,ANY,ANY,ANY,24,1400,99
2026-04-20 19:38:42,0000000000000002,0,ANY,ANY,ANY,24,1400,109
2026-04-20 19:38:52,0000000000000002,0,ANY,ANY,ANY,26,1540,119
2026-04-20 19:39:02,0000000000000002,0,ANY,ANY,ANY,26,1540,129
2026-04-20 19:39:12,0000000000000002,0,ANY,ANY,ANY,27,1647,139
2026-04-20 19:39:22,0000000000000002,0,ANY,ANY,ANY,27,1647,149
2026-04-20 19:39:32,0000000000000002,0,ANY,ANY,ANY,27,1647,159
2026-04-20 19:39:42,0000000000000002,0,ANY,ANY,ANY,27,1647,169
2026-04-20 19:39:52,0000000000000002,0,ANY,ANY,ANY,28,1717,179
2026-04-20 19:40:02,0000000000000002,0,ANY,ANY,ANY,28,1717,189
2026-04-20 19:40:12,0000000000000002,0,ANY,ANY,ANY,28,1717,199
2026-04-20 19:40:22,0000000000000002,0,ANY,ANY,ANY,30,1857,209
2026-04-20 19:40:32,0000000000000002,0,ANY,ANY,ANY,30,1857,219
2026-04-20 19:40:42,0000000000000002,0,ANY,ANY,ANY,30,1857,229
2026-04-20 19:40:52,0000000000000002,0,ANY,ANY,ANY,31,1927,239
2026-04-20 19:41:02,0000000000000002,0,ANY,ANY,ANY,31,1927,249
2026-04-20 19:41:12,0000000000000002,0,ANY,ANY,ANY,31,1927,259
2026-04-20 19:41:22,0000000000000002,0,ANY,ANY,ANY,31,1927,269
2026-04-20 19:41:32,0000000000000002,0,ANY,ANY,ANY,31,1927,279
2026-04-20 19:41:42,0000000000000002,0,ANY,ANY,ANY,31,1927,289
2026-04-20 19:41:52,0000000000000002,0,ANY,ANY,ANY,31,1927,299
2026-04-20 19:42:02,0000000000000002,0,ANY,ANY,ANY,31,1927,309
2026-04-20 19:42:12,0000000000000002,0,ANY,ANY,ANY,31,1927,319
2026-04-20 19:42:22,0000000000000002,0,ANY,ANY,ANY,31,1927,329
2026-04-20 19:42:32,0000000000000002,0,ANY,ANY,ANY,31,1927,339
2026-04-20 19:42:42,0000000000000002,0,ANY,ANY,ANY,31,1927,349
2026-04-20 19:42:52,0000000000000002,0,ANY,ANY,ANY,31,1927,359
2026-04-20 19:43:02,0000000000000002,0,ANY,ANY,ANY,31,1927,369
2026-04-20 19:43:12,0000000000000002,0,ANY,ANY,ANY,31,1927,379
2026-04-20 19:43:22,0000000000000002,0,ANY,ANY,ANY,31,1927,389
2026-04-20 19:43:32,0000000000000002,0,ANY,ANY,ANY,31,1927,399
2026-04-20 19:43:42,0000000000000002,0,ANY,ANY,ANY,31,1927,409
2026-04-20 19:43:52,0000000000000002,0,ANY,ANY,ANY,31,1927,419
2026-04-20 19:44:02,0000000000000002,0,ANY,ANY,ANY,31,1927,429
2026-04-20 19:44:12,0000000000000002,0,ANY,ANY,ANY,31,1927,439
2026-04-20 19:44:22,0000000000000002,0,ANY,ANY,ANY,31,1927,449
2026-04-20 19:44:32,0000000000000002,0,ANY,ANY,ANY,31,1927,459
2026-04-20 19:44:43,0000000000000002,0,ANY,ANY,ANY,31,1927,469
2026-04-20 19:44:53,0000000000000002,0,ANY,ANY,ANY,31,1927,479
2026-04-20 19:45:03,0000000000000002,0,ANY,ANY,ANY,31,1927,489
2026-04-20 19:45:13,0000000000000002,0,ANY,ANY,ANY,31,1927,499
2026-04-20 19:45:23,0000000000000002,0,ANY,ANY,ANY,31,1927,509
2026-04-20 19:45:33,0000000000000002,0,ANY,ANY,ANY,31,1927,520
2026-04-20 19:45:43,0000000000000002,0,ANY,ANY,ANY,31,1927,530
2026-04-20 19:45:53,0000000000000002,0,ANY,ANY,ANY,31,1927,540
2026-04-20 19:46:03,0000000000000002,0,ANY,ANY,ANY,33,2075,550
2026-04-20 19:46:03,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,56,2161426,2
2026-04-20 19:46:03,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,54,3576,2
2026-04-20 19:46:13,0000000000000002,0,ANY,ANY,ANY,33,2075,560
2026-04-20 19:46:13,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,224,13054210,12
2026-04-20 19:46:13,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,221,14574,12
2026-04-20 19:46:23,0000000000000002,0,ANY,ANY,ANY,33,2075,570
2026-04-20 19:46:23,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,281,16316305,22
2026-04-20 19:46:23,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,279,18714,22
2026-04-20 19:46:33,0000000000000002,0,ANY,ANY,ANY,33,2075,580
2026-04-20 19:46:33,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,281,16316305,32
2026-04-20 19:46:33,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,279,18714,32
2026-04-20 19:46:43,0000000000000002,0,ANY,ANY,ANY,33,2075,590
2026-04-20 19:46:43,0000000000000002,1,2,00:00:00:00:00:04,00:00:00:00:00:01,281,16316305,42
2026-04-20 19:46:43,0000000000000002,1,1,00:00:00:00:00:01,00:00:00:00:00:04,279,18714,42
2026-04-20 19:46:53,0000000000000002,0,ANY,ANY,ANY,34,2145,600
2026-04-20 19:47:03,0000000000000002,0,ANY,ANY,ANY,34,2145,610
2026-04-20 19:47:13,0000000000000002,0,ANY,ANY,ANY,34,2145,620
2026-04-20 19:47:23,0000000000000002,0,ANY,ANY,ANY,35,2215,630
2026-04-20 19:47:33,0000000000000002,0,ANY,ANY,ANY,35,2215,640
2026-04-20 19:47:43,0000000000000002,0,ANY,ANY,ANY,36,2322,650
2026-04-20 19:47:53,0000000000000002,0,ANY,ANY,ANY,36,2322,660
2026-04-20 19:48:03,0000000000000002,0,ANY,ANY,ANY,36,2322,670
2026-04-20 19:48:13,0000000000000002,0,ANY,ANY,ANY,36,2322,680
