timestamp,dpid,priority,in_port,eth_src,eth_dst,packet_count,byte_count,duration_sec
2026-04-20 16:57:48,0000000000000001,0,ANY,ANY,ANY,6,457,49
2026-04-20 17:02:17,0000000000000001,0,ANY,ANY,ANY,1,70,9
2026-04-20 17:06:46,0000000000000001,0,ANY,ANY,ANY,1,70,9
2026-04-20 17:06:56,0000000000000001,0,ANY,ANY,ANY,2,140,19
2026-04-20 17:07:06,0000000000000001,0,ANY,ANY,ANY,3,247,29
2026-04-20 17:07:16,0000000000000001,0,ANY,ANY,ANY,4,317,39
2026-04-20 17:07:26,0000000000000001,0,ANY,ANY,ANY,6,457,49
2026-04-20 17:07:36,0000000000000001,0,ANY,ANY,ANY,7,527,59
2026-04-20 17:07:46,0000000000000001,0,ANY,ANY,ANY,7,527,69
2026-04-20 17:07:56,0000000000000001,0,ANY,ANY,ANY,7,527,79
2026-04-20 17:08:06,0000000000000001,0,ANY,ANY,ANY,7,527,89
2026-04-20 17:08:16,0000000000000001,0,ANY,ANY,ANY,7,527,99
2026-04-20 17:08:26,0000000000000001,0,ANY,ANY,ANY,7,527,109
2026-04-20 17:08:36,0000000000000001,0,ANY,ANY,ANY,7,527,119
2026-04-20 17:08:46,0000000000000001,0,ANY,ANY,ANY,7,527,129
2026-04-20 17:08:56,0000000000000001,0,ANY,ANY,ANY,7,527,139
2026-04-20 17:09:06,0000000000000001,0,ANY,ANY,ANY,7,527,149
2026-04-20 17:09:16,0000000000000001,0,ANY,ANY,ANY,7,527,159
2026-04-20 17:09:26,0000000000000001,0,ANY,ANY,ANY,7,527,169
2026-04-20 17:09:36,0000000000000001,0,ANY,ANY,ANY,7,527,179
2026-04-20 17:09:46,0000000000000001,0,ANY,ANY,ANY,7,527,189
2026-04-20 17:09:56,0000000000000001,0,ANY,ANY,ANY,7,527,199
2026-04-20 17:10:06,0000000000000001,0,ANY,ANY,ANY,7,527,209
2026-04-20 17:10:16,0000000000000001,0,ANY,ANY,ANY,7,527,219
2026-04-20 17:10:26,0000000000000001,0,ANY,ANY,ANY,7,527,229
2026-04-20 17:10:36,0000000000000001,0,ANY,ANY,ANY,8,597,239
2026-04-20 17:10:46,0000000000000001,0,ANY,ANY,ANY,8,597,249
2026-04-20 17:10:56,0000000000000001,0,ANY,ANY,ANY,9,667,259
2026-04-20 17:11:06,0000000000000001,0,ANY,ANY,ANY,9,667,269
2026-04-20 17:11:16,0000000000000001,0,ANY,ANY,ANY,9,667,279
2026-04-20 17:11:26,0000000000000001,0,ANY,ANY,ANY,11,844,289
2026-04-20 17:11:36,0000000000000001,0,ANY,ANY,ANY,11,844,299
2026-04-20 17:11:46,0000000000000001,0,ANY,ANY,ANY,11,844,309
2026-04-20 17:11:56,0000000000000001,0,ANY,ANY,ANY,11,844,319
2026-04-20 17:12:06,0000000000000001,0,ANY,ANY,ANY,12,914,329
2026-04-20 17:12:16,0000000000000001,0,ANY,ANY,ANY,12,914,339
2026-04-20 17:12:26,0000000000000001,0,ANY,ANY,ANY,12,914,349
2026-04-20 17:12:36,0000000000000001,0,ANY,ANY,ANY,14,1054,359
2026-04-20 17:12:46,0000000000000001,0,ANY,ANY,ANY,14,1054,369
2026-04-20 17:12:57,0000000000000001,0,ANY,ANY,ANY,14,1054,379
2026-04-20 17:13:07,0000000000000001,0,ANY,ANY,ANY,14,1054,389
2026-04-20 17:13:17,0000000000000001,0,ANY,ANY,ANY,14,1054,399
2026-04-20 17:13:27,0000000000000001,0,ANY,ANY,ANY,14,1054,410
2026-04-20 17:13:37,0000000000000001,0,ANY,ANY,ANY,14,1054,420
2026-04-20 17:13:47,0000000000000001,0,ANY,ANY,ANY,14,1054,430
2026-04-20 17:13:57,0000000000000001,0,ANY,ANY,ANY,14,1054,440
2026-04-20 17:14:07,0000000000000001,0,ANY,ANY,ANY,14,1054,450
2026-04-20 17:14:17,0000000000000001,0,ANY,ANY,ANY,14,1054,460
2026-04-20 17:14:27,0000000000000001,0,ANY,ANY,ANY,14,1054,470
2026-04-20 17:14:37,0000000000000001,0,ANY,ANY,ANY,14,1054,480
2026-04-20 17:14:47,0000000000000001,0,ANY,ANY,ANY,14,1054,490
2026-04-20 17:14:57,0000000000000001,0,ANY,ANY,ANY,14,1054,500
2026-04-20 17:15:07,0000000000000001,0,ANY,ANY,ANY,14,1054,510
2026-04-20 17:15:17,0000000000000001,0,ANY,ANY,ANY,14,1054,520
2026-04-20 17:15:27,0000000000000001,0,ANY,ANY,ANY,14,1054,530
2026-04-20 17:15:37,0000000000000001,0,ANY,ANY,ANY,14,1054,540
2026-04-20 17:15:47,0000000000000001,0,ANY,ANY,ANY,14,1054,550
2026-04-20 17:15:57,0000000000000001,0,ANY,ANY,ANY,14,1054,560
2026-04-20 17:16:07,0000000000000001,0,ANY,ANY,ANY,14,1054,570
2026-04-20 17:16:17,0000000000000001,0,ANY,ANY,ANY,14,1054,580
2026-04-20 17:16:27,0000000000000001,0,ANY,ANY,ANY,14,1054,590
2026-04-20 17:16:37,0000000000000001,0,ANY,ANY,ANY,14,1054,600
2026-04-20 17:16:47,0000000000000001,0,ANY,ANY,ANY,14,1054,610
2026-04-20 17:16:57,0000000000000001,0,ANY,ANY,ANY,14,1054,620
2026-04-20 17:17:07,0000000000000001,0,ANY,ANY,ANY,14,1054,630
2026-04-20 17:17:17,0000000000000001,0,ANY,ANY,ANY,14,1054,640
2026-04-20 17:17:27,0000000000000001,0,ANY,ANY,ANY,14,1054,650
2026-04-20 17:17:37,0000000000000001,0,ANY,ANY,ANY,14,1054,660
2026-04-20 17:17:47,0000000000000001,0,ANY,ANY,ANY,14,1054,670
2026-04-20 17:17:57,0000000000000001,0,ANY,ANY,ANY,14,1054,680
2026-04-20 17:18:07,0000000000000001,0,ANY,ANY,ANY,14,1054,690
2026-04-20 17:18:17,0000000000000001,0,ANY,ANY,ANY,14,1054,700
2026-04-20 17:18:27,0000000000000001,0,ANY,ANY,ANY,14,1054,710
2026-04-20 17:18:37,0000000000000001,0,ANY,ANY,ANY,15,1124,720
2026-04-20 17:18:47,0000000000000001,0,ANY,ANY,ANY,15,1124,730
2026-04-20 17:18:57,0000000000000001,0,ANY,ANY,ANY,15,1124,740
2026-04-20 17:19:07,0000000000000001,0,ANY,ANY,ANY,15,1124,750
2026-04-20 17:19:17,0000000000000001,0,ANY,ANY,ANY,16,1194,760
2026-04-20 17:19:27,0000000000000001,0,ANY,ANY,ANY,16,1194,770
2026-04-20 17:19:37,0000000000000001,0,ANY,ANY,ANY,16,1194,780
2026-04-20 17:19:47,0000000000000001,0,ANY,ANY,ANY,17,1264,790
2026-04-20 17:19:57,0000000000000001,0,ANY,ANY,ANY,18,1371,800
2026-04-20 17:20:07,0000000000000001,0,ANY,ANY,ANY,18,1371,810
2026-04-20 17:20:17,0000000000000001,0,ANY,ANY,ANY,18,1371,820
2026-04-20 17:20:27,0000000000000001,0,ANY,ANY,ANY,18,1371,830
2026-04-20 17:20:37,0000000000000001,0,ANY,ANY,ANY,18,1371,840
2026-04-20 17:20:47,0000000000000001,0,ANY,ANY,ANY,18,1371,850
2026-04-20 17:20:57,0000000000000001,0,ANY,ANY,ANY,18,1371,860
2026-04-20 17:21:07,0000000000000001,0,ANY,ANY,ANY,18,1371,870
2026-04-20 17:21:17,0000000000000001,0,ANY,ANY,ANY,18,1371,880
2026-04-20 17:21:27,0000000000000001,0,ANY,ANY,ANY,19,1441,890
2026-04-20 17:21:37,0000000000000001,0,ANY,ANY,ANY,19,1441,900
2026-04-20 17:21:47,0000000000000001,0,ANY,ANY,ANY,19,1441,910
2026-04-20 17:21:57,0000000000000001,0,ANY,ANY,ANY,19,1441,920
2026-04-20 17:22:07,0000000000000001,0,ANY,ANY,ANY,19,1441,930
2026-04-20 17:22:17,0000000000000001,0,ANY,ANY,ANY,19,1441,940
2026-04-20 17:22:27,0000000000000001,0,ANY,ANY,ANY,20,1511,950
2026-04-20 17:22:37,0000000000000001,0,ANY,ANY,ANY,20,1511,960
2026-04-20 17:22:47,0000000000000001,0,ANY,ANY,ANY,20,1511,970
2026-04-20 17:22:57,0000000000000001,0,ANY,ANY,ANY,20,1511,980
2026-04-20 17:23:07,0000000000000001,0,ANY,ANY,ANY,21,1581,990
2026-04-20 17:23:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1000
2026-04-20 17:23:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1010
2026-04-20 17:23:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1020
2026-04-20 17:23:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1030
2026-04-20 17:23:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1040
2026-04-20 17:24:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1050
2026-04-20 17:24:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1060
2026-04-20 17:24:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1070
2026-04-20 17:24:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1080
2026-04-20 17:24:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1090
2026-04-20 17:24:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1100
2026-04-20 17:25:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1110
2026-04-20 17:25:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1120
2026-04-20 17:25:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1130
2026-04-20 17:25:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1140
2026-04-20 17:25:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1150
2026-04-20 17:25:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1160
2026-04-20 17:26:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1170
2026-04-20 17:26:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1180
2026-04-20 17:26:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1190
2026-04-20 17:26:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1200
2026-04-20 17:26:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1210
2026-04-20 17:26:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1220
2026-04-20 17:27:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1230
2026-04-20 17:27:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1240
2026-04-20 17:27:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1250
2026-04-20 17:27:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1260
2026-04-20 17:27:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1270
2026-04-20 17:27:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1280
2026-04-20 17:28:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1290
2026-04-20 17:28:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1300
2026-04-20 17:28:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1310
2026-04-20 17:28:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1320
2026-04-20 17:28:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1330
2026-04-20 17:28:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1340
2026-04-20 17:29:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1350
2026-04-20 17:29:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1360
2026-04-20 17:29:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1370
2026-04-20 17:29:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1380
2026-04-20 17:29:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1390
2026-04-20 17:29:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1400
2026-04-20 17:30:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1410
2026-04-20 17:30:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1420
2026-04-20 17:30:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1430
2026-04-20 17:30:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1440
2026-04-20 17:30:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1450
2026-04-20 17:30:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1460
2026-04-20 17:31:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1470
2026-04-20 17:31:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1480
2026-04-20 17:31:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1490
2026-04-20 17:31:37,0000000000000001,0,ANY,ANY,ANY,21,1581,1500
2026-04-20 17:31:47,0000000000000001,0,ANY,ANY,ANY,21,1581,1510
2026-04-20 17:31:57,0000000000000001,0,ANY,ANY,ANY,21,1581,1520
2026-04-20 17:32:07,0000000000000001,0,ANY,ANY,ANY,21,1581,1530
2026-04-20 17:32:17,0000000000000001,0,ANY,ANY,ANY,21,1581,1540
2026-04-20 17:32:27,0000000000000001,0,ANY,ANY,ANY,21,1581,1550
2026-04-20 17:32:37,0000000000000001,0,ANY,ANY,ANY,48,3163,1560
2026-04-20 17:32:37,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:01,2,196,5
2026-04-20 17:32:37,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:02,2,196,5
2026-04-20 17:32:37,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:01,2,196,5
2026-04-20 17:32:37,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:03,1,98,5
2026-04-20 17:32:37,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:01,2,196,5
2026-04-20 17:32:37,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:04,1,98,5
2026-04-20 17:32:37,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:01,2,196,5
2026-04-20 17:32:37,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:05,1,98,5
2026-04-20 17:32:37,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:02,2,196,5
2026-04-20 17:32:37,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:03,1,98,5
2026-04-20 17:32:37,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:02,2,196,5
2026-04-20 17:32:37,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:04,1,98,5
2026-04-20 17:32:37,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:02,2,196,5
2026-04-20 17:32:37,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:05,1,98,5
2026-04-20 17:32:37,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:03,2,196,5
2026-04-20 17:32:37,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:04,1,98,5
2026-04-20 17:32:37,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:03,2,196,4
2026-04-20 17:32:37,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:05,1,98,4
2026-04-20 17:32:47,0000000000000001,0,ANY,ANY,ANY,48,3163,1570
2026-04-20 17:32:47,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:01,3,238,15
2026-04-20 17:32:47,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:02,3,238,15
2026-04-20 17:32:47,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:01,3,238,15
2026-04-20 17:32:47,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:03,2,140,15
2026-04-20 17:32:47,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:01,3,238,15
2026-04-20 17:32:47,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:04,2,140,15
2026-04-20 17:32:47,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:01,3,238,15
2026-04-20 17:32:47,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:05,2,140,15
2026-04-20 17:32:47,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:02,3,238,15
2026-04-20 17:32:47,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:03,2,140,15
2026-04-20 17:32:47,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:02,3,238,15
2026-04-20 17:32:47,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:04,2,140,15
2026-04-20 17:32:47,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:02,3,238,15
2026-04-20 17:32:47,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:05,2,140,15
2026-04-20 17:32:47,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:03,3,238,15
2026-04-20 17:32:47,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:04,2,140,15
2026-04-20 17:32:47,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:03,3,238,14
2026-04-20 17:32:47,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:05,2,140,14
2026-04-20 17:32:57,0000000000000001,0,ANY,ANY,ANY,48,3163,1580
2026-04-20 17:32:57,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:01,3,238,25
2026-04-20 17:32:57,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:02,3,238,25
2026-04-20 17:32:57,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:01,3,238,25
2026-04-20 17:32:57,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:03,2,140,25
2026-04-20 17:32:57,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:01,3,238,25
2026-04-20 17:32:57,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:04,2,140,25
2026-04-20 17:32:57,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:01,3,238,25
2026-04-20 17:32:57,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:05,2,140,25
2026-04-20 17:32:57,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:02,3,238,25
2026-04-20 17:32:57,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:03,2,140,25
2026-04-20 17:32:57,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:02,3,238,25
2026-04-20 17:32:57,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:04,2,140,25
2026-04-20 17:32:57,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:02,3,238,25
2026-04-20 17:32:57,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:05,2,140,25
2026-04-20 17:32:57,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:03,3,238,25
2026-04-20 17:32:57,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:04,2,140,25
2026-04-20 17:32:57,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:03,3,238,25
2026-04-20 17:32:57,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:05,2,140,25
2026-04-20 17:33:07,0000000000000001,0,ANY,ANY,ANY,48,3163,1590
2026-04-20 17:33:07,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:01,3,238,35
2026-04-20 17:33:07,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:02,3,238,35
2026-04-20 17:33:07,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:01,3,238,35
2026-04-20 17:33:07,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:03,2,140,35
2026-04-20 17:33:07,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:01,3,238,35
2026-04-20 17:33:07,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:04,2,140,35
2026-04-20 17:33:07,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:01,3,238,35
2026-04-20 17:33:07,0000000000000001,1,1,00:00:00:00:00:01,00:00:00:00:00:05,2,140,35
2026-04-20 17:33:07,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:02,3,238,35
2026-04-20 17:33:07,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:03,2,140,35
2026-04-20 17:33:07,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:02,3,238,35
2026-04-20 17:33:07,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:04,2,140,35
2026-04-20 17:33:07,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:02,3,238,35
2026-04-20 17:33:07,0000000000000001,1,2,00:00:00:00:00:02,00:00:00:00:00:05,2,140,35
2026-04-20 17:33:07,0000000000000001,1,4,00:00:00:00:00:04,00:00:00:00:00:03,3,238,35
2026-04-20 17:33:07,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:04,2,140,35
2026-04-20 17:33:07,0000000000000001,1,4,00:00:00:00:00:05,00:00:00:00:00:03,3,238,35
2026-04-20 17:33:07,0000000000000001,1,3,00:00:00:00:00:03,00:00:00:00:00:05,2,140,35
2026-04-20 17:33:17,0000000000000001,0,ANY,ANY,ANY,48,3163,1600
2026-04-20 17:33:27,0000000000000001,0,ANY,ANY,ANY,48,3163,1610
2026-04-20 17:33:37,0000000000000001,0,ANY,ANY,ANY,48,3163,1620
2026-04-20 17:33:47,0000000000000001,0,ANY,ANY,ANY,48,3163,1630
2026-04-20 17:33:57,0000000000000001,0,ANY,ANY,ANY,48,3163,1640
2026-04-20 17:34:07,0000000000000001,0,ANY,ANY,ANY,48,3163,1650
2026-04-20 17:34:17,0000000000000001,0,ANY,ANY,ANY,48,3163,1660
2026-04-20 17:34:27,0000000000000001,0,ANY,ANY,ANY,49,3233,1670
2026-04-20 17:34:37,0000000000000001,0,ANY,ANY,ANY,49,3233,1680
2026-04-20 17:34:47,0000000000000001,0,ANY,ANY,ANY,49,3233,1690
2026-04-20 17:34:57,0000000000000001,0,ANY,ANY,ANY,49,3233,1700
2026-04-20 17:35:07,0000000000000001,0,ANY,ANY,ANY,49,3233,1710
2026-04-20 17:35:17,0000000000000001,0,ANY,ANY,ANY,49,3233,1720
2026-04-20 17:35:27,0000000000000001,0,ANY,ANY,ANY,49,3233,1730
2026-04-20 17:35:37,0000000000000001,0,ANY,ANY,ANY,49,3233,1740
2026-04-20 17:35:47,0000000000000001,0,ANY,ANY,ANY,49,3233,1750
2026-04-20 17:35:57,0000000000000001,0,ANY,ANY,ANY,49,3233,1760
2026-04-20 17:36:07,0000000000000001,0,ANY,ANY,ANY,50,3303,1770
2026-04-20 17:36:17,0000000000000001,0,ANY,ANY,ANY,50,3303,1780
2026-04-20 17:36:27,0000000000000001,0,ANY,ANY,ANY,50,3303,1790
2026-04-20 17:36:37,0000000000000001,0,ANY,ANY,ANY,51,3373,1800
2026-04-20 17:36:47,0000000000000001,0,ANY,ANY,ANY,51,3373,1810
2026-04-20 17:36:57,0000000000000001,0,ANY,ANY,ANY,52,3480,1820
2026-04-20 17:37:07,0000000000000001,0,ANY,ANY,ANY,52,3480,1830
2026-04-20 17:37:17,0000000000000001,0,ANY,ANY,ANY,52,3480,1840
2026-04-20 17:37:27,0000000000000001,0,ANY,ANY,ANY,52,3480,1850
2026-04-20 17:37:37,0000000000000001,0,ANY,ANY,ANY,52,3480,1860
2026-04-20 17:37:47,0000000000000001,0,ANY,ANY,ANY,52,3480,1870
2026-04-20 17:37:57,0000000000000001,0,ANY,ANY,ANY,52,3480,1880
2026-04-20 17:38:07,0000000000000001,0,ANY,ANY,ANY,52,3480,1890
2026-04-20 17:38:17,0000000000000001,0,ANY,ANY,ANY,52,3480,1900
2026-04-20 17:38:27,0000000000000001,0,ANY,ANY,ANY,52,3480,1910
2026-04-20 17:38:37,0000000000000001,0,ANY,ANY,ANY,52,3480,1920
2026-04-20 17:38:47,0000000000000001,0,ANY,ANY,ANY,52,3480,1930
2026-04-20 17:38:57,0000000000000001,0,ANY,ANY,ANY,52,3480,1940
2026-04-20 17:39:07,0000000000000001,0,ANY,ANY,ANY,52,3480,1950
2026-04-20 17:39:17,0000000000000001,0,ANY,ANY,ANY,52,3480,1960
2026-04-20 17:39:27,0000000000000001,0,ANY,ANY,ANY,53,3550,1970
2026-04-20 17:39:38,0000000000000001,0,ANY,ANY,ANY,53,3550,1980
2026-04-20 17:39:48,0000000000000001,0,ANY,ANY,ANY,53,3550,1990
2026-04-20 17:39:58,0000000000000001,0,ANY,ANY,ANY,53,3550,2000
2026-04-20 17:40:08,0000000000000001,0,ANY,ANY,ANY,53,3550,2010
2026-04-20 17:40:18,0000000000000001,0,ANY,ANY,ANY,53,3550,2020
2026-04-20 17:40:28,0000000000000001,0,ANY,ANY,ANY,53,3550,2030
2026-04-20 17:40:38,0000000000000001,0,ANY,ANY,ANY,53,3550,2040
2026-04-20 17:40:48,0000000000000001,0,ANY,ANY,ANY,53,3550,2050
2026-04-20 17:40:58,0000000000000001,0,ANY,ANY,ANY,53,3550,2060
2026-04-20 17:41:08,0000000000000001,0,ANY,ANY,ANY,53,3550,2070
2026-04-20 17:41:18,0000000000000001,0,ANY,ANY,ANY,53,3550,2080
2026-04-20 17:41:28,0000000000000001,0,ANY,ANY,ANY,53,3550,2090
2026-04-20 17:41:38,0000000000000001,0,ANY,ANY,ANY,54,3620,2100
2026-04-20 17:41:48,0000000000000001,0,ANY,ANY,ANY,54,3620,2110
